Pergunta,BLEU RAG Gemma Distiluse,ROUGE RAG Gemma Distiluse,METEOR RAG Gemma Distiluse,BLEU RAG Mistral Distiluse,ROUGE RAG Mistral Distiluse,METEOR RAG Mistral Distiluse,BLEU RAG Llama Distiluse,ROUGE RAG Llama Distiluse,METEOR RAG Llama Distiluse,BLEU RAG Gemma MiniLM,ROUGE RAG Gemma MiniLM,METEOR RAG Gemma MiniLM,BLEU RAG Mistral MiniLM,ROUGE RAG Mistral MiniLM,METEOR RAG Mistral MiniLM,BLEU FT Llama,ROUGE FT Llama,METEOR FT Llama,BLEU FT Gemma,ROUGE FT Gemma,METEOR FT Gemma,BLEU FT Mistral,ROUGE FT Mistral,METEOR FT Mistral,Answer relevancy RAG Gemma Distiluse,Faithfulness RAG Gemma Distiluse,Contextual precision RAG Gemma Distiluse,Contextual recall RAG Gemma Distiluse,Contextual relevancy RAG Gemma Distiluse,Answer relevancy RAG Llama Distiluse,Faithfulness RAG Llama Distiluse,Contextual precision RAG Llama Distiluse,Contextual recall RAG Llama Distiluse,Contextual relevancy RAG Llama Distiluse,Answer relevancy RAG Mistral Distiluse,Faithfulness RAG Mistral Distiluse,Contextual precision RAG Mistral Distiluse,Contextual recall RAG Mistral Distiluse,Contextual relevancy RAG Mistral Distiluse,BLEU RAG Llama MiniLM,ROUGE RAG Llama MiniLM,METEOR RAG Llama MiniLM,Answer relevancy RAG Mistral MiniLM,Faithfulness RAG Mistral MiniLM,Contextual precision RAG Mistral MiniLM,Contextual recall RAG Mistral MiniLM,Contextual relevancy RAG Mistral MiniLM,Answer relevancy RAG Llama MiniLM,Faithfulness RAG Llama MiniLM,Contextual precision RAG Llama MiniLM,Contextual recall RAG Llama MiniLM,Contextual relevancy RAG Llama MiniLM,Answer relevancy RAG Gemma MiniLM,Faithfulness RAG Gemma MiniLM,Contextual precision RAG Gemma MiniLM,Contextual recall RAG Gemma MiniLM,Contextual relevancy RAG Gemma MiniLM
Onde o professor Marcos Fagundes Caetano estudou?,0.0,0.0389610389610389,0.0146665892193308,0.0,0.038543897216274,0.018300635648485,0.0229098280858647,0.3182640144665461,0.1375632600649595,0.0,0.0517241379310344,0.0185499380069324,0.0,0.0559139784946236,0.0174094707520891,8.575661630167558e-05,0.1023622047244094,0.0333563377041637,1.6387841024080057e-05,0.1255060728744939,0.0367994240710429,7.925627857519347e-06,0.1140529531568227,0.0416322172913486,1.0,1.0,1.0,0.3333333333333333,0.0,0.0,0.8333333333333334,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.0313347354767336,0.3182640144665461,0.1623679499785694,1.0,1.0,1.0,1.0,0.3333333333333333,1.0,0.6666666666666666,1.0,1.0,0.3333333333333333,1.0,1.0,1.0,1.0,0.5
Quais as áreas de pesquisa do professor Marcos Fagundes Caetano?,0.062668167169887,0.3181818181818182,0.1761531034141269,0.0118004171781069,0.2222222222222222,0.0840216715516475,0.1149875459036402,0.5123152709359606,0.4797947789346613,0.0476405610060897,0.3111111111111111,0.1786446607467171,0.0153695634968803,0.2857142857142857,0.0985332653520993,0.0,0.1649484536082474,0.0705218617771509,0.0,0.1874999999999999,0.1192696192696192,0.0,0.1414141414141414,0.0560224089635854,1.0,1.0,1.0,0.3333333333333333,0.0,0.3333333333333333,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4931377755304692,0.7052023121387282,0.7773933393072703,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Quais idiomas o professor Marcos Fagundes Caetano fala?,0.0,0.2285714285714286,0.0643086816720257,0.0,0.1428571428571428,0.0491803278688524,0.0,0.1142857142857143,0.0641025641025641,0.0,0.2285714285714286,0.0643086816720257,0.0,0.1428571428571428,0.0491803278688524,0.0,0.5,0.3021148036253777,0.0,0.5555555555555556,0.3705539358600583,0.0,0.2325581395348837,0.1246105919003115,1.0,1.0,0.8333333333333333,1.0,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4019492277618823,0.5797101449275363,0.5800041614648357,1.0,1.0,1.0,1.0,1.0,0.6666666666666666,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Quais prêmios o professor Marcos Fagundes Caetano já ganhou?,0.7401757085681016,0.8510638297872339,0.7820263167032097,0.8351686850453468,0.9441624365482234,0.8974198201391128,0.2727868495884807,0.5527950310559007,0.6015020101856348,0.8040892139823739,0.9253731343283582,0.8938936125943617,0.7588718822308557,0.8989898989898989,0.857708293962084,0.0,0.225,0.1632432998197544,0.0,0.1655172413793103,0.1080727165616515,0.0,0.180722891566265,0.1598292596655935,1.0,0.0,1.0,1.0,0.0769230769230769,0.4,0.2,1.0,1.0,0.0,1.0,0.5,1.0,1.0,1.0,0.3800213007809719,0.5172413793103449,0.4214859042886,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0
Quais artigos o professor Marcos Fagundes Caetano já escreveu?,0.036249701935188,0.4738853503184712,0.2475183747568916,0.4654490866617969,0.8370370370370369,0.6535372669807261,0.1389152401562902,0.3076923076923077,0.2263761816735305,0.0363922920981175,0.4720812182741116,0.2496874523974223,0.467482702558636,0.8415199258572753,0.6531703717461833,0.0,0.0524691358024691,0.0220058682315284,0.0,0.0615384615384615,0.019961440250435,0.0,0.0375,0.0146901709401709,0.9285714285714286,0.75,1.0,0.0,0.2,0.9090909090909092,0.0909090909090909,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,0.1239765012514217,0.3048327137546469,0.2288256832507003,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
Quais alunos o professor Marcos Fagundes Caetano já orientou?,5.0892196160510884e-08,0.0952380952380952,0.0427127509366261,0.2981863478908521,0.6618531889290011,0.3709597187407168,0.0206835043547786,0.3045685279187817,0.1494526471748065,8.35431479896775e-08,0.0969162995594713,0.0421957050995119,2.306062152921889e-05,0.1207482993197278,0.0626672363506004,0.0,0.0549158547387068,0.0179340537485171,0.0,0.053050397877984,0.0201414595452141,0.0,0.0126811594202898,0.007949827753732,1.0,1.0,0.5,0.0,0.0,0.0,0.9333333333333332,1.0,1.0,0.0,1.0,0.3333333333333333,1.0,1.0,1.0,0.0352062846515188,0.2466143977191732,0.1349051491893413,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Quem é o professor Wilson Henrique Veneziano?,0.0128940939874601,0.2556390977443609,0.1217832361384672,0.4814090984095542,0.6702702702702703,0.5904483587537891,0.1862892796391499,0.3292682926829268,0.4974694660147637,0.171056737645433,0.3096774193548387,0.2822075105678246,0.6003865658675198,0.6965174129353234,0.7120253164556962,0.0598614887849366,0.2435897435897436,0.2141442127501281,0.0579040377271566,0.2953020134228188,0.2573562481728845,0.032240725330768,0.2714285714285714,0.2238017598817789,1.0,1.0,1.0,0.6666666666666666,0.4444444444444444,1.0,0.8571428571428571,1.0,1.0,1.0,1.0,0.8,1.0,1.0,1.0,0.3164225159264748,0.4588235294117647,0.7031623196713481,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0
Onde o professor Wilson Henrique Veneziano estudou?,1.255398189968873e-09,0.0499040307101727,0.0219141818881909,0.0001363491824401,0.0930232558139534,0.046466063864308,0.0348597027266114,0.2304526748971193,0.1740920266921375,1.255398189968873e-09,0.0499040307101727,0.0219141818881909,2.0772570352900297e-06,0.0742115027829313,0.0307371992911662,8.138236484982422e-06,0.0912408759124087,0.0332767477951973,0.0,0.0856610800744879,0.0311810175675261,0.0,0.0670391061452514,0.023747841105354,1.0,0.5,1.0,0.0,0.0,0.4,0.75,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.039879297321306,0.3317535545023697,0.2276038757221758,1.0,1.0,1.0,1.0,0.3333333333333333,1.0,1.0,1.0,1.0,0.3333333333333333,1.0,1.0,1.0,1.0,0.6666666666666666
Quais as áreas de pesquisa do professor Wilson Henrique Veneziano?,0.0,0.1709401709401709,0.0944697833523375,0.536003747123386,0.659217877094972,0.6959575649642864,0.0,0.1687763713080168,0.1927704752275025,0.0,0.176,0.1011337868480725,0.0495006034791417,0.4521739130434782,0.2134604190919674,0.0,0.1188118811881188,0.0353356890459364,0.0,0.116504854368932,0.0411280846063454,0.0,0.0854700854700854,0.0519031141868512,1.0,1.0,1.0,1.0,0.7777777777777778,1.0,0.75,1.0,0.25,0.6666666666666666,1.0,1.0,1.0,1.0,1.0,0.0,0.0968858131487889,0.1672167300380228,1.0,0.6666666666666666,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,1.0,1.0,1.0,1.0
Quais idiomas o professor Wilson Henrique Veneziano fala?,0.0,0.1818181818181818,0.0643086816720257,0.0,0.1333333333333333,0.0488599348534201,0.4240839478205396,0.6031746031746031,0.5849333753016472,0.0,0.1714285714285714,0.0798722044728434,0.0,0.2068965517241379,0.0651465798045602,0.0,0.15,0.110062893081761,0.0,0.1951219512195122,0.1253918495297805,0.0,0.4137931034482758,0.2941176470588235,1.0,0.0,1.0,1.0,0.0,0.3333333333333333,0.5,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.3475334956349489,0.5205479452054794,0.5657026889903602,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Quais prêmios o professor Wilson Henrique Veneziano já ganhou?,0.313474585951845,0.5,0.3978978978978979,0.5514793171339699,0.7936507936507937,0.7541380297823596,0.2940712488133779,0.4601769911504424,0.755262075814235,0.3940623574021599,0.5294117647058824,0.5364984731714411,0.0700044263131346,0.1531100478468899,0.3703897996357012,0.0,0.0659340659340659,0.1102941176470588,0.0,0.1,0.112219451371571,0.0,0.0923076923076923,0.1278772378516623,1.0,0.5,1.0,1.0,0.0,1.0,0.6666666666666666,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0523397378391799,0.1196172248803827,0.2865541517579135,0.6666666666666666,0.6666666666666666,1.0,1.0,1.0,1.0,0.3333333333333333,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0
Quais artigos o professor Wilson Henrique Veneziano já escreveu?,0.0262029066656008,0.3753501400560223,0.1921566162838198,0.4745456796583335,0.7835497835497834,0.5785931073787826,0.3875167705991348,0.5806451612903226,0.5109446365434009,0.0993402356773201,0.296983758700696,0.1751144018329265,0.5992626466328085,0.8307692307692308,0.6877896137831793,0.0,0.1124999999999999,0.0447713463383434,0.0,0.1231671554252199,0.0619112921915446,0.002798446871675,0.2446483180428134,0.1082249172078805,0.6666666666666666,1.0,1.0,0.0,0.1428571428571428,0.6666666666666666,0.6666666666666666,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.1344425892999422,0.1976549413735343,0.2596546614104599,1.0,0.6666666666666666,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Quais alunos o professor Wilson Henrique Veneziano já orientou?,1.3760105612899822e-23,0.0322807017543859,0.0127891317820827,3.3509726514382893e-14,0.0428324697754749,0.0180020094026719,0.001623297475622,0.2292800967937084,0.0938687927339949,4.132464660506861e-25,0.0295151089248067,0.0103673263752814,4.97729258806264e-14,0.0435082872928176,0.0181681532581373,0.0,0.0127073773385104,0.0045301903661222,0.0,0.0258831759356418,0.0096343384412588,0.0,0.0120439249025859,0.0055387815690353,1.0,0.0,0.0,0.0,0.0,0.0769230769230769,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,2.5390062078804912e-05,0.1442307692307692,0.0580312839436182,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Quem é o professor Rodrigo Bonifacio de Almeida?,0.2674217490111454,0.58128078817734,0.3405022157560684,0.8119277427580276,0.9136690647482012,0.9192139520522704,0.1950527547016937,0.2333333333333333,0.2790576942215492,0.2840114827067573,0.5700483091787439,0.3438194595797549,0.8119277427580276,0.9136690647482012,0.9192139520522704,0.0410942734238734,0.2162162162162162,0.1414515806322528,0.0348143446553433,0.1847826086956522,0.0981932443047918,0.0,0.1714285714285714,0.0863433808152584,1.0,0.0,1.0,0.0,0.4545454545454545,0.8333333333333334,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.1914750359433539,0.3551401869158879,0.3546591376732487,1.0,1.0,1.0,1.0,1.0,1.0,0.75,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Onde o professor Rodrigo Bonifacio de Almeida estudou?,1.2517631972441417e-05,0.0902777777777777,0.0402617500110536,3.160780695780199e-05,0.0958904109589041,0.0377583465818759,2.7978578357787062e-05,0.1160409556313993,0.0357852882703777,1.2517631972441417e-05,0.0902777777777777,0.0402617500110536,0.0075347497829867,0.1896024464831804,0.1014169171954509,0.0050592854238756,0.2085889570552147,0.0763685994340756,0.0018343815624991,0.16875,0.0700962379702537,0.0007817233410452,0.1302931596091205,0.0610797403184286,0.5,1.0,1.0,0.0,0.0,1.0,0.5,1.0,0.2,0.0,1.0,1.0,1.0,1.0,1.0,0.0923407729025025,0.2814814814814815,0.189601044702885,1.0,1.0,1.0,1.0,0.25,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,0.25
Quais as áreas de pesquisa do professor Rodrigo Bonifacio de Almeida?,0.0,0.2162162162162162,0.1361161524500907,0.0746764857728179,0.4470588235294118,0.215424368912741,0.0691135518816116,0.227027027027027,0.2385790358744394,0.0,0.2051282051282051,0.072072072072072,0.0920598285062106,0.4150943396226415,0.1840938581314879,0.0,0.0681818181818181,0.0441696113074204,0.0,0.125,0.0436300174520069,0.0,0.1481481481481481,0.044883303411131,0.6666666666666666,0.5,1.0,0.0,0.6666666666666666,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0546567714957242,0.2179487179487179,0.1496062992125984,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Quais idiomas o professor Rodrigo Bonifacio de Almeida fala?,0.0,0.1538461538461538,0.1063829787234042,0.0,0.2105263157894737,0.1111111111111111,0.3715011599826719,0.6060606060606061,0.8389687235841083,0.0,0.16,0.1063829787234042,0.0,0.2105263157894737,0.1111111111111111,0.0,0.25,0.2013422818791946,0.0,0.1874999999999999,0.2027027027027027,0.0,0.1874999999999999,0.2027027027027027,1.0,0.0,0.8333333333333333,1.0,0.0,1.0,0.8,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.1428571428571428,0.1388888888888889,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Quais prêmios o professor Rodrigo Bonifacio de Almeida já ganhou?,0.6957102521950594,0.8720000000000001,0.7272162056053569,0.7678070187661916,0.9377431906614786,0.819496232761915,0.4091167201983033,0.610079575596817,0.5904510001828575,0.6748880393046643,0.889344262295082,0.7178117825552979,0.7445215543990632,0.9200779727095516,0.7981265800037891,0.0009235011084172,0.138801261829653,0.0478011472275334,0.0013261930146457,0.1234567901234568,0.055514037154103,0.0017822602100554,0.1442622950819672,0.0691346103658854,0.875,0.8571428571428571,0.0,0.0,0.125,1.0,0.9090909090909092,1.0,1.0,0.0,1.0,0.25,1.0,1.0,1.0,0.531014354147857,0.8056680161943319,0.6339051996970338,1.0,0.6666666666666666,1.0,1.0,1.0,0.5,0.75,1.0,1.0,1.0,1.0,0.6666666666666666,1.0,1.0,1.0
Quais artigos o professor Rodrigo Bonifacio de Almeida já escreveu?,0.0178998406839047,0.3371251292657704,0.1438443233758061,0.2595143354723672,0.5052724077328646,0.4080748090401657,0.0692963315985208,0.2002945508100147,0.1246874524456176,0.0185986250336823,0.3360824742268041,0.1449032515781207,0.3958037647436002,0.766939687267312,0.4331445345609354,0.0,0.0352941176470588,0.0165380374862183,3.236826620795133e-09,0.0470588235294117,0.0160522517072105,2.375762967915327e-07,0.0590318772136954,0.0399932927585278,1.0,1.0,1.0,0.25,0.25,1.0,0.75,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0291845836384346,0.3597262952101662,0.1673128472203117,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Quais alunos o professor Rodrigo Bonifacio de Almeida já orientou?,2.72101888553251e-24,0.0288582183186951,0.0119676835987625,6.544156728222566e-13,0.0457354758961681,0.0221800994293676,1.979489186246268e-05,0.1298776936517181,0.0554666486458617,1.7142344730878615e-28,0.0245205910091166,0.0093489142650918,1.898328168600978e-15,0.0396530359355638,0.0179167043942169,1.1761850577783933e-25,0.0119234389708189,0.0063172204544826,2.17356911546662e-27,0.0181875195986202,0.0066066530581718,3.7890706464256124e-32,0.0182389937106918,0.0051669077960771,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0532186905761732e-05,0.0771478667445938,0.0499015354613287,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Quem é o professor Jan Mendonça Correa?,0.5479946661123489,0.4415584415584416,0.5179561237373738,0.749358469256217,0.760233918128655,0.8542972622337023,0.4530159312519011,0.5534591194968552,0.5501265342832957,0.6338721476328505,0.5434782608695652,0.7551211102325192,0.2377247318870289,0.4411764705882353,0.5955841985917173,0.0443598667484593,0.208,0.1286549707602339,0.1411814928806292,0.2923076923076922,0.2601608310950871,0.0507697817126374,0.25,0.1717921355581425,1.0,1.0,1.0,1.0,0.6,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2633391157906185,0.4521072796934866,0.5820765374843087,1.0,0.75,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Onde o professor Jan Mendonça Correa estudou?,0.0003342852348961,0.1285714285714286,0.0579104881389175,0.0932297797826092,0.3560209424083769,0.2638778572058953,0.3461403331699426,0.5267857142857144,0.4023246778851171,0.0,0.1324503311258278,0.0607281664380429,0.0,0.1176470588235294,0.0583341985049833,0.0,0.1761006289308176,0.0950285788907975,0.0,0.2470588235294117,0.0966750827829781,0.0,0.2012578616352201,0.1075944345733953,1.0,1.0,0.0,1.0,0.0,0.6666666666666666,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,0.8,0.0384016410757812,0.1796407185628742,0.1032418617164379,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,0.25,1.0,0.5,1.0,1.0,0.25
Quais as áreas de pesquisa do professor Jan Mendonça Correa?,0.0,0.2368421052631579,0.3207872813568322,0.1700107809840422,0.4878048780487805,0.3709077380952381,0.1009450968105509,0.3333333333333333,0.4810495626822157,0.130145254194367,0.2564102564102564,0.2582675970873786,0.2222577228834503,0.6296296296296295,0.6190553144334656,0.0,0.1694915254237288,0.1304347826086956,0.0,0.1785714285714285,0.1555555555555555,0.0,0.1739130434782608,0.116822429906542,0.6666666666666666,1.0,1.0,1.0,0.4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0714285714285714,0.1394052044609665,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Quais idiomas o professor Jan Mendonça Correa fala?,0.0,0.1764705882352941,0.0643086816720257,0.0,0.1428571428571428,0.0491803278688524,0.3183650777213357,0.4444444444444444,0.3412844036697247,0.0,0.1666666666666666,0.0798722044728434,0.0,0.1428571428571428,0.0491803278688524,0.0,0.3428571428571428,0.219895081449927,0.0,0.6190476190476191,0.275229357798165,0.0,0.6956521739130435,0.5744307634666804,1.0,0.0,1.0,0.5,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.1081081081081081,0.0636942675159235,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Quais artigos o professor Jan Mendonça Correa já escreveu?,0.2453543745243869,0.2758620689655172,0.3240418118466899,0.6801615183833869,0.7789473684210525,0.8351041077366744,0.0393777779812425,0.0886075949367088,0.2457289480587618,0.1567852333796908,0.1939393939393939,0.2970542493425249,0.427855725600857,0.5625000000000001,0.7675491069534599,0.0,0.0566037735849056,0.0888099467140319,0.1456922428810828,0.2077922077922078,0.1615109427609427,0.0,0.0909090909090909,0.1067615658362989,1.0,0.5,1.0,1.0,0.0,0.6666666666666666,0.8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0436903146695668,0.0867469879518072,0.2702326015394954,1.0,1.0,1.0,1.0,1.0,0.6666666666666666,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Quem é o professor Marcus Vinicius Lamar?,0.2670082674534889,0.5018181818181818,0.3328149987491237,0.6047076146739364,0.7753846153846154,0.7357398065335256,0.1163373424423363,0.2010968921389396,0.3051548370994682,0.1384542399203353,0.3464566929133858,0.2550450123859585,0.510684689552137,0.6366559485530546,0.6273095538907866,0.0130194867907527,0.2278481012658227,0.1244230568554892,0.0010163792459888,0.1588785046728972,0.0820742182672104,0.0,0.1578947368421052,0.0981501898811711,1.0,0.8,1.0,0.8,0.1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4522847642178663,0.3358395989974937,0.4685841095952037,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.75,1.0,1.0,1.0
Onde o professor Marcus Vinicius Lamar estudou?,5.1676652847785206e-11,0.035264483627204,0.0173324503887754,9.111385262265653e-05,0.1179245283018867,0.0686778988846538,0.0316196441909235,0.2020618556701031,0.1419662877157132,3.533266284939946e-07,0.0539215686274509,0.041683353914272,1.4361432540788202e-05,0.0583941605839416,0.0596081427031285,0.0001100349543871,0.1162790697674418,0.0611864926627183,0.0,0.0909090909090909,0.0504501509737111,0.0002150112153627,0.1149425287356322,0.0779387046957264,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.25,1.0,0.6666666666666666,1.0,1.0,1.0,0.0603397238210121,0.3596837944664031,0.2636004552670573,1.0,1.0,1.0,1.0,0.25,1.0,0.5,1.0,1.0,0.25,1.0,1.0,1.0,1.0,1.0
Quais as áreas de pesquisa do professor Marcus Vinicius Lamar?,0.0311541855518924,0.3243243243243243,0.118935957672941,0.001156569390138,0.2158273381294964,0.063860991551092,0.0725008222662775,0.3422459893048128,0.1954857297921436,0.0311541855518924,0.3129251700680272,0.1228932724202841,0.00119583065078,0.2158273381294964,0.0711154577452552,0.0,0.1392405063291139,0.0566171266808209,0.0,0.1476510067114094,0.0533807829181494,0.0,0.0972222222222222,0.0392017106200997,0.8333333333333334,0.8,1.0,0.4,0.25,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4630004507431176,0.6141732283464568,0.4130596859849695,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Quais idiomas o professor Marcus Vinicius Lamar fala?,0.0,0.1702127659574468,0.0617283950617284,0.0,0.1538461538461538,0.0418410041841004,0.4126772912702658,0.5263157894736842,0.3216723566335668,0.0,0.1739130434782608,0.0617283950617284,0.0,0.1538461538461538,0.0418410041841004,0.0,0.456140350877193,0.2075340612857213,0.0,0.8615384615384615,0.5629891291419872,0.0,0.6333333333333333,0.3186548874017165,1.0,0.0,1.0,0.6666666666666666,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2580801263787625,0.375,0.2240441176470588,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Quais prêmios o professor Marcus Vinicius Lamar já ganhou?,0.0383396647323573,0.4048865619546248,0.1604201687286786,0.0699657461143379,0.407051282051282,0.2437715244578738,0.5914941528578193,0.9193742478941034,0.6461178482024437,0.0,0.0313199105145413,0.0106791560114549,0.055644268341611,0.3735537190082644,0.2242670860506316,0.0,0.0727272727272727,0.0289750635201724,0.0,0.0603621730382293,0.0235012315270935,0.0,0.0576131687242798,0.0297533953076131,0.8461538461538461,0.7272727272727273,1.0,0.75,0.0,1.0,1.0,1.0,1.0,0.0,0.3333333333333333,0.3333333333333333,1.0,1.0,1.0,0.5762699519678905,0.8380281690140844,0.5314678079604226,1.0,0.0,1.0,1.0,1.0,1.0,0.6666666666666666,1.0,1.0,0.0,0.5,1.0,1.0,1.0,1.0
Quais artigos o professor Marcus Vinicius Lamar já escreveu?,0.0598696539759138,0.4697986577181208,0.2457479965998503,0.5188640192199049,0.8170940170940171,0.6275183672160273,0.1153126416605756,0.3076923076923077,0.2944672801469942,0.0567365274749866,0.398249452954048,0.2264715926026083,0.6891047338504944,0.9181818181818182,0.7834355299448387,0.0,0.0816326530612245,0.0397452417384768,0.0,0.0580474934036939,0.0289626249463935,0.0,0.0527704485488126,0.0308794946550048,1.0,1.0,0.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2407499230857422,0.4150943396226415,0.44435169463425,1.0,1.0,1.0,1.0,1.0,0.6666666666666666,0.6666666666666666,1.0,1.0,1.0,0.6666666666666666,0.6666666666666666,1.0,1.0,1.0
Quais alunos o professor Marcus Vinicius Lamar já orientou?,1.053783536610266e-59,0.0104360790160268,0.0048477190789289,0.0001359593661394,0.1773895514866454,0.0731166860116519,3.9180541078948e-17,0.0259787778997438,0.0148504564846703,4.6633761462619e-65,0.0093231400335633,0.0044828679723765,9.55283575591538e-09,0.1085189112760692,0.0372792558671406,4.893235612362611e-59,0.0100409074005206,0.0032291201884299,0.0,0.0133481646273637,0.0049551581910208,0.0,0.0089202750418137,0.0027939713016862,1.0,0.0,1.0,0.5,0.0,0.75,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.669785965616689e-06,0.1011781011781011,0.0405542968498491,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Quem é o professor Guilherme Novaes Ramos?,0.8342340869701502,0.6024096385542169,0.6741404595079028,0.8767801444054304,0.6024096385542169,0.7088061260006961,0.0800708197193367,0.2029702970297029,0.3653468718007492,0.5446394071470537,0.65359477124183,0.4765269298960971,0.345353948666016,0.6063348416289592,0.5629233057024383,0.0510801583404339,0.2204724409448819,0.1838995832101986,0.0577726368269777,0.2276422764227642,0.1541307028360049,0.0390245771932915,0.2677165354330709,0.1628492119343632,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.1832167208704865,0.2662116040955631,0.3922514302840101,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,1.0,1.0,1.0
